reviewId,hotelId,hotelName,source,submittedAt,checkInMonth,reviewer_name,reviewer_lifetimeReviews,reviewer_tier,reviewer_isAnonymous,reviewer_ipLocation,travelType,roomName,language,overallRating,ratingLabel,subRatings,reviewText,reviewTextTranslated,isMachineTranslated,recommends,usefulCount,imagesCount,hasVideo,ownerResponse_text,ownerResponse_date,markdownContent,hotelUrl
1454215777,344983,Galaxy Hotel,trip,2025-03-18T15:45:19,2025-03,,8,Review Specialist,True,,Other,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"👍在網上看到別人對銀河的好評，自己也親身體驗到了他們的友好、善意和速度效率。真的是讓人感到非常棒
服務：非常好！
衞生：很注重細節！
環境：舒適
設施：方便，細緻！","👍I saw other people's good reviews about Galaxy on the Internet, and I also experienced their friendliness, kindness and speed and efficiency in person. It really makes people feel great
Service: Very good!
Hygiene: Pay attention to details!
Environment: Comfortable
Facilities: Convenient and meticulous!",True,True,3,4,False,尊敬的客人: 非常感謝您的正價，我們團隊深感榮幸能得到您的認可。您的滿意即是我們前進的動力。 我們堅信，通過持續的努力和投入，銀河將不僅成為您旅途中的一站，更將成為您心中的一個温馨之選。期待再次為您服務，讓您的下一次體驗更加出色。如有任何需要或建議，歡迎隨時聯繫我們。感謝您選擇銀河，感謝您的支持與信任。 此致銀河酒店,2025-03-20T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Other

## Review
👍在網上看到別人對銀河的好評，自己也親身體驗到了他們的友好、善意和速度效率。真的是讓人感到非常棒
服務：非常好！
衞生：很注重細節！
環境：舒適
設施：方便，細緻！

## Translation
👍I saw other people's good reviews about Galaxy on the Internet, and I also experienced their friendliness, kindness and speed and efficiency in person. It really makes people feel great
Service: Very good!
Hygiene: Pay attention to details!
Environment: Comfortable
Facilities: Convenient and meticulous!

## Hotel response
尊敬的客人: 非常感謝您的正價，我們團隊深感榮幸能得到您的認可。您的滿意即是我們前進的動力。 我們堅信，通過持續的努力和投入，銀河將不僅成為您旅途中的一站，更將成為您心中的一個温馨之選。期待再次為您服務，讓您的下一次體驗更加出色。如有任何需要或建議，歡迎隨時聯繫我們。感謝您選擇銀河，感謝您的支持與信任。 此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1680560723,344983,Galaxy Hotel,trip,2025-09-22T08:26:18,2025-09,XIAOWEI,1,Rising review star,False,,Family,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"還不錯，住好幾次了，
2大2小天浪淘園門票 :免費
免費迷你吧:免費
免費使用「童」在銀河的「童」樂坊，每房限兩位成人及兩位小童:免費
服務：隨叫隨到，需求都儘量滿足
環境：方便，對面就是官也街
衞生：房間很乾凈，打掃認真仔細","It's quite good, I've stayed here several times.

Tickets for two adults and two children to the Tianlang Taoyuan are free.

Free minibar is free.

Free use of the ""Kids"" entertainment area at Galaxy Entertainment Group (limited to two adults and two children per room).

Service: On-call and always attentive.

Environment: Convenient, across from Guanye Street.

Cleanliness: The room was very clean and thoroughly cleaned.",True,True,0,0,False,尊敬的客人:感謝您選擇入住澳門銀河酒店 ，很高興聽到您與小朋友入住愉快並享受在天浪淘園和童樂坊的玩耍時光。我們希望在不久的將來再次為您們服務。 此致銀河酒店。,2025-09-26T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Family

## Review
還不錯，住好幾次了，
2大2小天浪淘園門票 :免費
免費迷你吧:免費
免費使用「童」在銀河的「童」樂坊，每房限兩位成人及兩位小童:免費
服務：隨叫隨到，需求都儘量滿足
環境：方便，對面就是官也街
衞生：房間很乾凈，打掃認真仔細

## Translation
It's quite good, I've stayed here several times.

Tickets for two adults and two children to the Tianlang Taoyuan are free.

Free minibar is free.

Free use of the ""Kids"" entertainment area at Galaxy Entertainment Group (limited to two adults and two children per room).

Service: On-call and always attentive.

Environment: Convenient, across from Guanye Street.

Cleanliness: The room was very clean and thoroughly cleaned.

## Hotel response
尊敬的客人:感謝您選擇入住澳門銀河酒店 ，很高興聽到您與小朋友入住愉快並享受在天浪淘園和童樂坊的玩耍時光。我們希望在不久的將來再次為您們服務。 此致銀河酒店。",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1669035898,344983,Galaxy Hotel,trip,2025-09-11T17:30:05,2025-09,,1,Rising review star,True,,Travelling with friends,Deluxe City Twin,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,可能是平日，在前台登記入住時要求延遲退房，經理好好，特別給予安排下午4點退房，比我哋第2日有充足時間玩天浪淘園設施。真是值得讚許👍🏻👍🏻👍🏻👍🏻下次一定會再入住的,"Maybe it was a weekday and requested a late check-out when checking in at the front desk, the manager was kind and specially gave arrangements for check-out at 4pm, giving us ample time to play with the Sky Waves Taoyuan facilities on the 2nd day. Really worthy of praise 👍🏻👍🏻👍🏻👍🏻 Will definitely stay again next time",True,True,1,0,False,尊敬的客人，感謝您對我們服務的讚賞！很高興得知延遲退房的安排讓您能充分享受天浪淘園的設施。希望在不久的將來能夠再次為您服務。 此致銀河酒店。,2025-09-13T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Travelling with friends

## Review
可能是平日，在前台登記入住時要求延遲退房，經理好好，特別給予安排下午4點退房，比我哋第2日有充足時間玩天浪淘園設施。真是值得讚許👍🏻👍🏻👍🏻👍🏻下次一定會再入住的

## Translation
Maybe it was a weekday and requested a late check-out when checking in at the front desk, the manager was kind and specially gave arrangements for check-out at 4pm, giving us ample time to play with the Sky Waves Taoyuan facilities on the 2nd day. Really worthy of praise 👍🏻👍🏻👍🏻👍🏻 Will definitely stay again next time

## Hotel response
尊敬的客人，感謝您對我們服務的讚賞！很高興得知延遲退房的安排讓您能充分享受天浪淘園的設施。希望在不久的將來能夠再次為您服務。 此致銀河酒店。",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1670660802,344983,Galaxy Hotel,trip,2025-09-13T10:29:11,2025-09,花o雪瀅,25,Review Specialist,False,,Couple,Deluxe Resort King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,前檯服務員親切友善。主動關懷客人。笑容很暖，房間景觀很好,The front desk staff is friendly and attentive to guests. Their smiles are warm and the room view is great.,True,True,0,0,False,尊敬的客人，非常感謝您對前台服務和房間景觀的好評。我們很高興您有愉快的入住體驗，期待不久的將來再次為您服務。此致銀河酒店。,2025-09-13T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Couple

## Review
前檯服務員親切友善。主動關懷客人。笑容很暖，房間景觀很好

## Translation
The front desk staff is friendly and attentive to guests. Their smiles are warm and the room view is great.

## Hotel response
尊敬的客人，非常感謝您對前台服務和房間景觀的好評。我們很高興您有愉快的入住體驗，期待不久的將來再次為您服務。此致銀河酒店。",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1668171783,344983,Galaxy Hotel,trip,2025-09-10T22:03:01,2025-09,,2,Rising review star,True,,Business traveller,Deluxe City Twin,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"銀河酒店吳經理（女）態度優秀 👍
處理事情能力強👍
早餐好吃👍","Manager Wu (female) at the Galaxy Hotel has an excellent attitude 👍
Great handling skills 👍
Delicious breakfast 👍",True,True,0,0,False,尊敬的客人，非常感謝您抽出時間回饋您的入住體驗。很高興看到您喜歡我們的早餐，以及吳經理為您提供了優越的服務，讓您留下深刻的印象，得到您的認可我們感到非常的欣慰。我們會繼續努力，期待您下次到訪澳門時再次入住銀河酒店！此致銀河酒店,2025-09-12T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Business traveller

## Review
銀河酒店吳經理（女）態度優秀 👍
處理事情能力強👍
早餐好吃👍

## Translation
Manager Wu (female) at the Galaxy Hotel has an excellent attitude 👍
Great handling skills 👍
Delicious breakfast 👍

## Hotel response
尊敬的客人，非常感謝您抽出時間回饋您的入住體驗。很高興看到您喜歡我們的早餐，以及吳經理為您提供了優越的服務，讓您留下深刻的印象，得到您的認可我們感到非常的欣慰。我們會繼續努力，期待您下次到訪澳門時再次入住銀河酒店！此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1660291750,344983,Galaxy Hotel,trip,2025-09-03T16:05:17,2025-09,,4,Rising review star,True,,Couple,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"very nice , 前台kwang 及bill 好helpful 有禮 , 浴袍好舒服，但晚上想要多張被但就被告知無晒存貨😅","Very nice, Kwang and Bill at the front desk were very helpful and polite, the bathrobes were very comfortable, but I wanted more blankets at night but was told they were out of stock 😅",True,True,0,0,False,尊敬的客人，非常感謝您抽出時間回饋您的入住體驗。很高興看到我們的員工 Kwang 及Bill 為您提供了優越的服務，讓您留下深刻的印象，得到您的認可我們感到非常的欣慰。很遺憾得知當晚未能為您提供多張被子，請接受我們真誠的道歉。我們會繼續努力，期待您下次到訪澳門時再次入住銀河酒店！此致銀河酒店,2025-09-12T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Couple

## Review
very nice , 前台kwang 及bill 好helpful 有禮 , 浴袍好舒服，但晚上想要多張被但就被告知無晒存貨😅

## Translation
Very nice, Kwang and Bill at the front desk were very helpful and polite, the bathrobes were very comfortable, but I wanted more blankets at night but was told they were out of stock 😅

## Hotel response
尊敬的客人，非常感謝您抽出時間回饋您的入住體驗。很高興看到我們的員工 Kwang 及Bill 為您提供了優越的服務，讓您留下深刻的印象，得到您的認可我們感到非常的欣慰。很遺憾得知當晚未能為您提供多張被子，請接受我們真誠的道歉。我們會繼續努力，期待您下次到訪澳門時再次入住銀河酒店！此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1658192051,344983,Galaxy Hotel,trip,2025-09-01T16:27:50,2025-08,,3,Rising review star,True,,Business traveller,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"設施：非常好
衞生：乾淨整潔
環境：很滿意
服務：特別好","Facilities: Excellent
Cleanliness: Clean and tidy
Environment: Very satisfactory
Service: Excellent",True,True,0,0,False,尊敬的客人，感謝您對我們的正面評價。我們很高興聽到您在酒店有很棒的體驗。我們希望在不久的將來再次為您們服務。 此致銀河酒店,2025-09-12T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Business traveller

## Review
設施：非常好
衞生：乾淨整潔
環境：很滿意
服務：特別好

## Translation
Facilities: Excellent
Cleanliness: Clean and tidy
Environment: Very satisfactory
Service: Excellent

## Hotel response
尊敬的客人，感謝您對我們的正面評價。我們很高興聽到您在酒店有很棒的體驗。我們希望在不久的將來再次為您們服務。 此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1940819556,344983,Galaxy Hotel,trip,2026-05-08T15:14:18,2026-05,,2,Rising review star,True,,Family,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,Reception 人員非常好,The reception staff were excellent.,True,True,0,0,False,尊敬的客人:非常感謝您抽出時間回饋您的入住體驗。很高興看到我們的員工為您提供了優越的服務及對整體入住體驗都感到滿意。期待您下次到訪澳門時再次入住銀河酒店！此致銀河酒店,2026-05-08T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Family

## Review
Reception 人員非常好

## Translation
The reception staff were excellent.

## Hotel response
尊敬的客人:非常感謝您抽出時間回饋您的入住體驗。很高興看到我們的員工為您提供了優越的服務及對整體入住體驗都感到滿意。期待您下次到訪澳門時再次入住銀河酒店！此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1410389693,344983,Galaxy Hotel,trip,2025-02-03T19:21:31,2025-01,,16,Review Specialist,True,,Family,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,這個酒店服務好，樓下也非常好逛，餐廳好多，下次還住這裏👍,"This hotel has good service, and it is very convenient to go shopping downstairs. There are many restaurants. I will stay here next time👍",True,True,0,2,False,"尊敬的客人, 非常感謝您的好評與肯定，我們深感榮幸。您的滿意是我們最大的動力。我們盡最大的能力確保所有設施和服務都能給您帶來舒適體驗。感謝您的支持。期待再次為您提供卓越的服務，歡迎下次光臨，您的滿意就是我們最好的回饋！ 此致銀河酒店",2025-02-04T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Family

## Review
這個酒店服務好，樓下也非常好逛，餐廳好多，下次還住這裏👍

## Translation
This hotel has good service, and it is very convenient to go shopping downstairs. There are many restaurants. I will stay here next time👍

## Hotel response
尊敬的客人, 非常感謝您的好評與肯定，我們深感榮幸。您的滿意是我們最大的動力。我們盡最大的能力確保所有設施和服務都能給您帶來舒適體驗。感謝您的支持。期待再次為您提供卓越的服務，歡迎下次光臨，您的滿意就是我們最好的回饋！ 此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1427376031,344983,Galaxy Hotel,trip,2025-02-19T21:19:41,2025-01,R7KU,6,Review Specialist,False,,Family,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,服務特別棒，辦理入住後會親自送客到房間，並且介紹房間佈局，吃掉的糖果和水果轉眼又給補齊，晚上回來發現還貼心地幫忙拉上窗簾了，體會到了賓至如歸的感覺。,"The service was excellent. After checking in, they personally escorted me to my room and introduced the room layout. The candies and fruits I had eaten were replenished in no time. When I came back at night, I found that they had thoughtfully helped me close the curtains. I felt very at home.",True,True,0,5,False,尊敬的客人:非常感謝您抽空回饋您的入住體驗。很高興看到我們的員工 為您提供了優越的服務及對整體入住體驗都感到滿意。期待您下次造訪澳門時再次入住銀河酒店！此致銀河酒店,2025-02-20T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Family

## Review
服務特別棒，辦理入住後會親自送客到房間，並且介紹房間佈局，吃掉的糖果和水果轉眼又給補齊，晚上回來發現還貼心地幫忙拉上窗簾了，體會到了賓至如歸的感覺。

## Translation
The service was excellent. After checking in, they personally escorted me to my room and introduced the room layout. The candies and fruits I had eaten were replenished in no time. When I came back at night, I found that they had thoughtfully helped me close the curtains. I felt very at home.

## Hotel response
尊敬的客人:非常感謝您抽空回饋您的入住體驗。很高興看到我們的員工 為您提供了優越的服務及對整體入住體驗都感到滿意。期待您下次造訪澳門時再次入住銀河酒店！此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1409368308,344983,Galaxy Hotel,trip,2025-02-02T23:28:49,2025-01,Tripremember,16,Review Specialist,False,,Family,Deluxe City King,ko,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,"춘절 때 가족과 여행을 하고 싶어서 가게 되었어요. 호텔버스를 타고 무료로 호텔 다이아몬드 로비로 도착하게 되었어요. 여행 첫 날이 원래 제일 기분이 좋을 때라 신 나서 호텔 로비 앞에서 사진을 찍으며 들어가려고 했어요. 바로 그때 호텔 직원 분이 오셔서 체크인을 도와 주셨어요. 아이들에게 초코렛과 색칠북을 선물해 주시고, 질문에 친절하게 답해주셨어요. 

갤럭시 호텔의 장점은 호텔 내 키즈카페를 여러 번 무료로 이용할 수 있는 것입니다. 키카 안에는 저희가 갔을 때는 생수병이 있어서 무료로 마실 수 있었어요. 그리고 만들기 프로그램이 있어서 신청하면, 체험할 수 있다는 것입니다. 
또한, 호텔 룸이 있는 곳에서 1층으로 나가면 타이파 빌리지를 바로 볼 수 있습니다. 물론, 육교를 넘어야하지만 쉽고 빠르게 갈 수 있어요. 
호텔 내에는 푸드코트, 각종 명품샵, 영화관, 식당, 맥도날드, 스벅, 젤리캣 등의 가게들이 있어요. 푸드코트 안에는 에그타르트 가게도 있더라고요. 

미니바와 신라면, 과자는 1회 무료로 이용할 수 있다고 해서 맛있게 잘 먹었어요. 미니바 안에는 마카오 맥주 2캔, 콜라2캔, 사이다1캔, 중국인들의 인기음료수1캔이 있어요. 
일리커피캡슐은 매일 4개씩 제공됐고, 생수도 6병씩 무료로 제공되었어요. 덕분에 물이 비싼데, 사 먹지 않았어요. 
환영의 인사로 매일 과일을 제공해 주는데, 과일 종류가 달라지더라고요. 그리고 환영 인사로 아몬드쿠키를 선물로 제공해 줍니다. 

오후에는 룸 정비 차 호텔 직원이 방문해 줍니다. 쓰레기통을 비워주고, 물을 다시 채워줍니다. 아이들에게 초콜렛과 아몬드 쿠키도 주셨어요. 오전에 이루어지는 룸 정비 때는 개인적으로 가져간 충전기 선도 타이를 사용해서 정리해 주시더라고요. 

아쉬운 점은 겨울이라 호텔 수영장을 이용하지 못했던 점이에요. 여름에 미리 예약해서 다시 또 와봐야겠습니다. 

아! 그리고 캐리어 들고 호텔 버스를 이용할 때 어떤 경우는 캐리어 내리고 싣는데, 도움 주시는 분이 없으셔서 곤란했던 적이 있었어요. 도움을 받기도 했지만, 캐리어가 너무 안 쪽에 있어서 꺼내기가 힘들기도 했었어요. 

마지막 좋았던 점 중 하나는 다이아몬드 로비에서 쇼를 볼 수 있었던 것이에요. 

팁 하나!! 다이아몬드 로비 반대편으로 가면 크리스탈로비가 더 가까워요. 다디아몬드 로비를 지나서 가면 거의 한 바퀴 돌아야 크리스털로비에 도착한다는 점을 알고 가시면 더 도움이 되실 것 같아요.","I wanted to travel with my family during the ***** New Year, so I went. I took the hotel bus and arrived at the Diamond Hotel lobby for free. The first day of my trip was when I was in the best mood, so I was excited and took pictures in front of the hotel lobby and tried to go in. Just then, a hotel staff member came and helped me check in. She gave the kids chocolates and coloring books as gifts and kindly answered my questions. 

The advantage of the Galaxy Hotel is that you can use the kids cafe in the hotel for free several times. When we went, there were bottles of water in the kids cafe, so we could drink them for free. Also, there is a crafting program, so if you apply, you can experience it. 

Also, if you go out to the first floor from where your hotel room is, you can see Taipa Village right away. Of course, you have to cross the overpass, but it is easy and fast to get there. 
There is a food court, various luxury shops, a movie theater, restaurants, McDonald's, Starbucks, Jellycat, and other stores in the hotel. There was also an egg tart shop in the food court. 

The minibar, Shin Ramyun, and snacks were free once, so we ate them deliciously. In the minibar, there are 2 cans of Macau beer, 2 cans of cola, 1 can of cider, and 1 can of a popular Chinese drink. 
Illy coffee capsules were provided 4 times a day, and 6 bottles of water were provided free of charge. Thanks to this, I didn't buy water, which is expensive. 
They provided fruit every day as a welcome greeting, and the type of fruit changed. And they gave me almond cookies as a welcome gift. 

In the afternoon, a hotel staff member came to clean the room. They emptied the trash can and refilled the water. They also gave the kids chocolate and almond cookies. When the room was cleaned in the morning, they used a tie to organize the charger cord that I personally brought. 

One thing I regret is that I couldn't use the hotel pool because it was winter. I'll have to make a reservation in advance and come back again in the summer. 

Oh! And when I was using the hotel bus with my carrier, there were times when it was difficult to get it off and on because there was no one to help. I did get help, but the carrier was too deep, so it was hard to get it out. 

One of the last good things was that I could see the show from the Diamond Lobby. 

One tip!! If you go to the other side of the Diamond Lobby, the Crystal Lobby is closer. If you go past the Diamond Lobby, you will have to go around almost once to get to the Crystal Lobby, so it would be more helpful to know that.",True,True,0,3,False,"Dear Valued Guest,Thanks for choosing our hotel for your visit, we are very glad to hear that you enjoy our welcome amenities and welcome snacks, we will definitely keep up our offerings and service up to 5-stars standard level, we hope to welcome you again in the nearest future.Best Regards,Galaxy Hotel",2025-02-03T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Family

## Review
춘절 때 가족과 여행을 하고 싶어서 가게 되었어요. 호텔버스를 타고 무료로 호텔 다이아몬드 로비로 도착하게 되었어요. 여행 첫 날이 원래 제일 기분이 좋을 때라 신 나서 호텔 로비 앞에서 사진을 찍으며 들어가려고 했어요. 바로 그때 호텔 직원 분이 오셔서 체크인을 도와 주셨어요. 아이들에게 초코렛과 색칠북을 선물해 주시고, 질문에 친절하게 답해주셨어요. 

갤럭시 호텔의 장점은 호텔 내 키즈카페를 여러 번 무료로 이용할 수 있는 것입니다. 키카 안에는 저희가 갔을 때는 생수병이 있어서 무료로 마실 수 있었어요. 그리고 만들기 프로그램이 있어서 신청하면, 체험할 수 있다는 것입니다. 
또한, 호텔 룸이 있는 곳에서 1층으로 나가면 타이파 빌리지를 바로 볼 수 있습니다. 물론, 육교를 넘어야하지만 쉽고 빠르게 갈 수 있어요. 
호텔 내에는 푸드코트, 각종 명품샵, 영화관, 식당, 맥도날드, 스벅, 젤리캣 등의 가게들이 있어요. 푸드코트 안에는 에그타르트 가게도 있더라고요. 

미니바와 신라면, 과자는 1회 무료로 이용할 수 있다고 해서 맛있게 잘 먹었어요. 미니바 안에는 마카오 맥주 2캔, 콜라2캔, 사이다1캔, 중국인들의 인기음료수1캔이 있어요. 
일리커피캡슐은 매일 4개씩 제공됐고, 생수도 6병씩 무료로 제공되었어요. 덕분에 물이 비싼데, 사 먹지 않았어요. 
환영의 인사로 매일 과일을 제공해 주는데, 과일 종류가 달라지더라고요. 그리고 환영 인사로 아몬드쿠키를 선물로 제공해 줍니다. 

오후에는 룸 정비 차 호텔 직원이 방문해 줍니다. 쓰레기통을 비워주고, 물을 다시 채워줍니다. 아이들에게 초콜렛과 아몬드 쿠키도 주셨어요. 오전에 이루어지는 룸 정비 때는 개인적으로 가져간 충전기 선도 타이를 사용해서 정리해 주시더라고요. 

아쉬운 점은 겨울이라 호텔 수영장을 이용하지 못했던 점이에요. 여름에 미리 예약해서 다시 또 와봐야겠습니다. 

아! 그리고 캐리어 들고 호텔 버스를 이용할 때 어떤 경우는 캐리어 내리고 싣는데, 도움 주시는 분이 없으셔서 곤란했던 적이 있었어요. 도움을 받기도 했지만, 캐리어가 너무 안 쪽에 있어서 꺼내기가 힘들기도 했었어요. 

마지막 좋았던 점 중 하나는 다이아몬드 로비에서 쇼를 볼 수 있었던 것이에요. 

팁 하나!! 다이아몬드 로비 반대편으로 가면 크리스탈로비가 더 가까워요. 다디아몬드 로비를 지나서 가면 거의 한 바퀴 돌아야 크리스털로비에 도착한다는 점을 알고 가시면 더 도움이 되실 것 같아요.

## Translation
I wanted to travel with my family during the ***** New Year, so I went. I took the hotel bus and arrived at the Diamond Hotel lobby for free. The first day of my trip was when I was in the best mood, so I was excited and took pictures in front of the hotel lobby and tried to go in. Just then, a hotel staff member came and helped me check in. She gave the kids chocolates and coloring books as gifts and kindly answered my questions. 

The advantage of the Galaxy Hotel is that you can use the kids cafe in the hotel for free several times. When we went, there were bottles of water in the kids cafe, so we could drink them for free. Also, there is a crafting program, so if you apply, you can experience it. 

Also, if you go out to the first floor from where your hotel room is, you can see Taipa Village right away. Of course, you have to cross the overpass, but it is easy and fast to get there. 
There is a food court, various luxury shops, a movie theater, restaurants, McDonald's, Starbucks, Jellycat, and other stores in the hotel. There was also an egg tart shop in the food court. 

The minibar, Shin Ramyun, and snacks were free once, so we ate them deliciously. In the minibar, there are 2 cans of Macau beer, 2 cans of cola, 1 can of cider, and 1 can of a popular Chinese drink. 
Illy coffee capsules were provided 4 times a day, and 6 bottles of water were provided free of charge. Thanks to this, I didn't buy water, which is expensive. 
They provided fruit every day as a welcome greeting, and the type of fruit changed. And they gave me almond cookies as a welcome gift. 

In the afternoon, a hotel staff member came to clean the room. They emptied the trash can and refilled the water. They also gave the kids chocolate and almond cookies. When the room was cleaned in the morning, they used a tie to organize the charger cord that I personally brought. 

One thing I regret is that I couldn't use the hotel pool because it was winter. I'll have to make a reservation in advance and come back again in the summer. 

Oh! And when I was using the hotel bus with my carrier, there were times when it was difficult to get it off and on because there was no one to help. I did get help, but the carrier was too deep, so it was hard to get it out. 

One of the last good things was that I could see the show from the Diamond Lobby. 

One tip!! If you go to the other side of the Diamond Lobby, the Crystal Lobby is closer. If you go past the Diamond Lobby, you will have to go around almost once to get to the Crystal Lobby, so it would be more helpful to know that.

## Hotel response
Dear Valued Guest,Thanks for choosing our hotel for your visit, we are very glad to hear that you enjoy our welcome amenities and welcome snacks, we will definitely keep up our offerings and service up to 5-stars standard level, we hope to welcome you again in the nearest future.Best Regards,Galaxy Hotel",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
1408496057,344983,Galaxy Hotel,trip,2025-02-02T10:04:54,2025-01,,3,Rising review star,True,,Family,Deluxe City King,zh,5,Outstanding,Cleanliness: 5.0; Location: 5.0; Service: 5.0; Facilities: 5.0,酒店很方便，樓下就是商場，有24小時的餐飲，接駁車可以到機場和澳門半島，鑽石大堂的表演很精彩，工作人員都很熱情，等浪淘沙開放了還會再帶娃來,The hotel is very convenient. There is a shopping mall downstairs. There are 24-hour restaurants. The shuttle bus can go to the airport and Macau Peninsula. The performance in the Diamond Lobby is wonderful. The staff are very enthusiastic. I will bring my children here again when Langtaosha is open.,True,True,2,5,False,尊敬的客人: 非常高興見到您對酒店的滿意和喜愛，您的肯定是我們前進的動力。感謝您提及的便利設施和服務，特別是對鑽石大堂表演和員工熱情的讚賞。對於您提到的還會再帶娃來，我們表示熱烈歡迎。酒店將持續優化服務，為您的下一次全家旅行帶來更多便利和驚喜。願未來與您和您的家人再次相遇，帶來更美好的回憶。此致銀河酒店,2025-02-03T00:00:00,"# Galaxy Hotel review (Trip.com)

**Rating:** 5.0/5 ★★★★★
**Travel type:** Family

## Review
酒店很方便，樓下就是商場，有24小時的餐飲，接駁車可以到機場和澳門半島，鑽石大堂的表演很精彩，工作人員都很熱情，等浪淘沙開放了還會再帶娃來

## Translation
The hotel is very convenient. There is a shopping mall downstairs. There are 24-hour restaurants. The shuttle bus can go to the airport and Macau Peninsula. The performance in the Diamond Lobby is wonderful. The staff are very enthusiastic. I will bring my children here again when Langtaosha is open.

## Hotel response
尊敬的客人: 非常高興見到您對酒店的滿意和喜愛，您的肯定是我們前進的動力。感謝您提及的便利設施和服務，特別是對鑽石大堂表演和員工熱情的讚賞。對於您提到的還會再帶娃來，我們表示熱烈歡迎。酒店將持續優化服務，為您的下一次全家旅行帶來更多便利和驚喜。願未來與您和您的家人再次相遇，帶來更美好的回憶。此致銀河酒店",https://www.trip.com/hotels/macau-hotel-detail-344983/galaxy-hotel/
